date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,date,new_cases,new_deaths,total_cases,total_deaths
2020-02-20,30,26,0.0,7.4,1,1,7,04:28 AM,04:49 PM,07:16 AM,07:21 PM,23,31,31,28,35,66,77,2.0,1011,30,10,28,26,Singapore,2020-02-20,3.0,0.0,84.0,0.0
2020-02-21,29,26,0.0,6.0,1,1,0,05:20 AM,05:40 PM,07:16 AM,07:21 PM,23,30,30,27,39,68,80,9.5,1012,29,10,30,26,Singapore,2020-02-21,1.0,0.0,85.0,0.0
2020-02-22,29,26,0.0,8.8,1,1,0,06:09 AM,06:28 PM,07:16 AM,07:21 PM,23,31,31,27,38,61,77,2.8,1013,29,10,39,27,Singapore,2020-02-22,1.0,0.0,86.0,0.0
2020-02-23,30,26,0.0,6.0,1,1,0,06:56 AM,07:15 PM,07:16 AM,07:21 PM,23,31,31,28,32,81,76,1.5,1012,30,10,30,23,Singapore,2020-02-23,3.0,0.0,89.0,0.0
2020-02-24,29,26,0.0,7.4,1,1,0,07:41 AM,07:59 PM,07:16 AM,07:21 PM,23,30,30,27,35,58,79,8.2,1011,29,9,37,24,Singapore,2020-02-24,0.0,0.0,89.0,0.0
2020-02-25,30,26,0.0,6.0,1,1,8,08:22 AM,08:41 PM,07:15 AM,07:20 PM,23,30,30,27,27,55,75,0.5,1010,30,10,36,18,Singapore,2020-02-25,1.0,0.0,90.0,0.0
2020-02-26,30,26,0.0,8.8,1,1,15,09:03 AM,09:22 PM,07:15 AM,07:20 PM,23,31,31,28,25,43,76,0.6,1010,30,10,33,18,Singapore,2020-02-26,1.0,0.0,91.0,0.0
2020-02-27,30,26,0.0,8.8,1,1,23,09:44 AM,10:03 PM,07:15 AM,07:20 PM,23,31,31,28,27,49,78,0.2,1010,30,10,40,20,Singapore,2020-02-27,2.0,0.0,93.0,0.0
2020-02-28,30,26,0.0,10.2,1,1,30,10:24 AM,10:45 PM,07:15 AM,07:20 PM,23,31,31,28,28,40,76,0.1,1009,30,10,36,20,Singapore,2020-02-28,3.0,0.0,96.0,0.0
2020-02-29,30,26,0.0,11.6,1,1,38,11:05 AM,11:28 PM,07:15 AM,07:20 PM,22,30,30,27,27,16,74,0.0,1009,30,10,46,20,Singapore,2020-02-29,2.0,0.0,98.0,0.0
2020-03-01,31,25,0.0,11.6,1,1,44,11:49 AM,No moonset,07:14 AM,07:20 PM,22,30,30,27,26,22,76,0.0,1009,31,10,37,19,Singapore,2020-03-01,4.0,0.0,102.0,0.0
2020-03-02,31,25,0.0,11.6,1,1,51,12:34 PM,12:13 AM,07:14 AM,07:20 PM,23,31,31,28,25,19,77,0.0,1009,31,10,40,18,Singapore,2020-03-02,4.0,0.0,106.0,0.0
2020-03-03,31,26,0.0,11.6,1,1,58,01:24 PM,01:02 AM,07:14 AM,07:19 PM,23,32,32,28,26,19,75,0.0,1009,31,10,39,19,Singapore,2020-03-03,2.0,0.0,108.0,0.0
2020-03-04,31,26,0.0,10.2,1,1,65,02:17 PM,01:54 AM,07:14 AM,07:19 PM,24,32,32,28,23,50,78,0.4,1010,31,10,47,17,Singapore,2020-03-04,2.0,0.0,110.0,0.0
2020-03-05,30,26,0.0,8.8,1,1,73,03:14 PM,02:49 AM,07:13 AM,07:19 PM,24,31,31,28,23,52,79,20.3,1010,30,8,62,14,Singapore,2020-03-05,0.0,0.0,110.0,0.0
2020-03-06,30,26,0.0,7.4,1,1,80,04:12 PM,03:47 AM,07:13 AM,07:19 PM,23,31,31,27,18,67,78,3.6,1011,30,8,141,13,Singapore,2020-03-06,7.0,0.0,117.0,0.0
2020-03-07,32,26,0.0,10.2,1,1,87,05:12 PM,04:45 AM,07:13 AM,07:19 PM,24,32,32,28,22,51,77,1.3,1011,32,10,50,16,Singapore,2020-03-07,13.0,0.0,130.0,0.0
2020-03-08,32,26,0.0,11.6,1,1,95,06:10 PM,05:44 AM,07:13 AM,07:18 PM,23,32,32,28,15,44,76,2.3,1010,32,10,200,11,Singapore,2020-03-08,8.0,0.0,138.0,0.0
2020-03-09,31,26,0.0,11.6,1,1,100,07:08 PM,06:40 AM,07:12 AM,07:18 PM,23,32,32,28,12,32,75,0.2,1009,31,10,94,9,Singapore,2020-03-09,12.0,0.0,150.0,0.0
2020-03-10,30,26,0.0,8.8,1,1,100,08:03 PM,07:36 AM,07:12 AM,07:18 PM,23,32,32,28,16,59,75,0.8,1009,30,10,90,12,Singapore,2020-03-10,10.0,0.0,160.0,0.0
2020-03-11,32,26,0.0,10.2,1,1,84,08:57 PM,08:29 AM,07:12 AM,07:18 PM,23,32,32,28,26,23,74,0.2,1009,32,10,38,18,Singapore,2020-03-11,6.0,0.0,166.0,0.0
2020-03-12,31,26,0.0,8.8,1,1,76,09:51 PM,09:22 AM,07:11 AM,07:17 PM,23,32,32,28,26,53,75,0.2,1011,31,10,39,19,Singapore,2020-03-12,12.0,0.0,178.0,0.0
2020-03-13,31,27,0.0,11.6,1,1,69,10:45 PM,10:15 AM,07:11 AM,07:17 PM,24,33,33,29,20,23,76,0.0,1011,31,10,69,15,Singapore,2020-03-13,9.0,0.0,187.0,0.0
2020-03-14,31,27,0.0,7.4,1,1,62,11:41 PM,11:09 AM,07:11 AM,07:17 PM,24,33,33,28,22,46,76,0.2,1010,31,10,68,16,Singapore,2020-03-14,13.0,0.0,200.0,0.0
2020-03-15,31,27,0.0,10.2,1,1,55,No moonrise,12:03 PM,07:11 AM,07:17 PM,23,32,32,28,24,39,75,1.9,1010,31,10,66,17,Singapore,2020-03-15,12.0,0.0,212.0,0.0
2020-03-16,31,27,0.0,10.2,1,1,47,12:35 AM,12:58 PM,07:10 AM,07:16 PM,23,32,32,28,28,51,76,2.9,1011,31,10,47,20,Singapore,2020-03-16,31.0,0.0,243.0,0.0
2020-03-07,9,3,0.0,4.2,1,1,87,02:41 PM,05:25 AM,06:20 AM,05:46 PM,1,2,6,2,29,57,73,0.4,1012,9,10,315,19,Slovakia,2020-03-07,0.0,0.0,1.0,0.0
2020-03-08,9,1,0.0,8.7,1,1,95,04:03 PM,06:02 AM,06:18 AM,05:47 PM,0,3,5,3,17,8,68,0.0,1021,9,10,337,11,Slovakia,2020-03-08,2.0,0.0,3.0,0.0
2020-03-09,10,2,0.0,4.2,1,1,100,05:28 PM,06:33 AM,06:16 AM,05:49 PM,1,3,6,3,14,57,72,0.0,1016,10,10,171,9,Slovakia,2020-03-09,2.0,0.0,5.0,0.0
2020-03-10,11,4,0.0,8.7,1,1,100,06:51 PM,07:01 AM,06:14 AM,05:50 PM,2,6,8,6,19,52,68,0.4,1016,11,9,294,13,Slovakia,2020-03-10,2.0,0.0,7.0,0.0
2020-03-11,16,8,0.0,5.8,1,1,84,08:14 PM,07:26 AM,06:12 AM,05:52 PM,7,10,12,10,28,78,74,5.7,1015,16,8,290,17,Slovakia,2020-03-11,0.0,0.0,7.0,0.0
2020-03-12,17,10,0.0,7.2,1,1,76,09:37 PM,07:52 AM,06:10 AM,05:53 PM,8,13,13,13,18,44,72,0.1,1015,17,10,256,11,Slovakia,2020-03-12,3.0,0.0,10.0,0.0
2020-03-13,12,6,0.0,7.2,1,1,69,10:57 PM,08:18 AM,06:08 AM,05:55 PM,2,8,10,8,26,37,62,1.1,1017,12,8,311,17,Slovakia,2020-03-13,11.0,0.0,21.0,0.0
2020-03-14,9,2,0.0,8.7,1,1,62,No moonrise,08:48 AM,06:06 AM,05:56 PM,-1,3,5,3,21,21,62,0.0,1023,9,10,233,14,Slovakia,2020-03-14,9.0,0.0,30.0,0.0
2020-03-15,8,0,0.0,8.7,1,1,55,12:14 AM,09:23 AM,06:04 AM,05:57 PM,-4,1,4,1,20,6,55,0.0,1028,8,10,162,13,Slovakia,2020-03-15,14.0,0.0,44.0,0.0
2020-03-16,11,1,0.0,5.8,1,1,47,01:26 AM,10:05 AM,06:02 AM,05:59 PM,-1,1,5,1,32,49,63,0.0,1027,11,10,165,22,Slovakia,2020-03-16,17.0,0.0,61.0,0.0
2020-03-05,10,1,0.0,8.7,1,1,73,12:37 PM,03:49 AM,06:33 AM,05:55 PM,0,4,5,4,6,39,72,0.0,1010,10,10,200,5,Slovenia,2020-03-05,0.0,0.0,1.0,0.0
2020-03-06,5,2,0.0,4.2,1,1,80,01:45 PM,04:42 AM,06:31 AM,05:56 PM,3,3,4,3,5,95,94,20.5,1000,5,9,173,3,Slovenia,2020-03-06,5.0,0.0,6.0,0.0
2020-03-07,8,2,0.0,4.2,1,1,87,03:00 PM,05:28 AM,06:29 AM,05:57 PM,2,4,5,4,5,65,86,2.7,1013,8,10,119,3,Slovenia,2020-03-07,3.0,0.0,9.0,0.0
2020-03-08,10,2,0.0,8.7,1,1,95,04:19 PM,06:07 AM,06:27 AM,05:59 PM,1,5,5,5,4,8,76,0.0,1021,10,10,116,3,Slovenia,2020-03-08,3.0,0.0,12.0,0.0
2020-03-09,9,1,0.0,5.9,1,1,100,05:42 PM,06:40 AM,06:25 AM,06:00 PM,1,5,5,5,2,54,74,0.0,1015,9,10,78,2,Slovenia,2020-03-09,4.0,0.0,16.0,0.0
2020-03-10,11,3,0.0,11.6,1,1,100,07:03 PM,07:10 AM,06:23 AM,06:01 PM,2,6,6,6,5,51,78,0.1,1018,11,10,176,3,Slovenia,2020-03-10,7.0,0.0,23.0,0.0
2020-03-11,14,3,0.0,11.6,1,1,84,08:24 PM,07:37 AM,06:22 AM,06:03 PM,3,7,8,7,10,29,74,0.0,1019,14,10,256,6,Slovenia,2020-03-11,8.0,0.0,31.0,0.0
2020-03-12,15,5,0.0,10.2,1,1,76,09:44 PM,08:04 AM,06:20 AM,06:04 PM,5,8,10,8,13,27,78,0.0,1018,15,10,253,9,Slovenia,2020-03-12,26.0,0.0,57.0,0.0
2020-03-13,10,4,0.0,5.9,1,1,69,11:02 PM,08:33 AM,06:18 AM,06:05 PM,6,6,7,6,10,84,90,3.5,1016,10,5,172,6,Slovenia,2020-03-13,0.0,0.0,57.0,0.0
2020-03-14,9,3,0.0,7.4,1,1,62,No moonrise,09:05 AM,06:16 AM,06:07 PM,2,3,5,3,15,78,81,1.2,1020,9,7,89,10,Slovenia,2020-03-14,84.0,0.0,141.0,0.0
2020-03-15,7,-2,0.0,11.6,1,1,55,12:17 AM,09:42 AM,06:14 AM,06:08 PM,-3,1,3,1,13,8,66,0.0,1026,7,10,91,9,Slovenia,2020-03-15,0.0,0.0,141.0,0.0
2020-03-16,12,-1,0.0,11.6,1,1,47,01:28 AM,10:24 AM,06:12 AM,06:09 PM,-3,5,6,5,4,9,59,0.0,1026,12,10,66,2,Slovenia,2020-03-16,78.0,0.0,219.0,0.0
2020-03-06,29,18,0.0,11.6,1,1,80,04:16 PM,02:10 AM,06:04 AM,06:32 PM,4,23,23,23,18,2,34,0.0,1019,29,10,69,14,South%20Africa,2020-03-06,0.0,0.0,1.0,0.0
2020-03-07,28,15,0.0,11.6,1,1,87,05:08 PM,03:15 AM,06:05 AM,06:31 PM,7,21,21,22,17,3,45,0.0,1020,28,10,48,13,South%20Africa,2020-03-07,0.0,0.0,1.0,0.0
2020-03-08,31,18,0.0,11.6,1,1,95,05:56 PM,04:21 AM,06:05 AM,06:30 PM,8,24,24,24,8,13,39,0.0,1017,31,10,321,5,South%20Africa,2020-03-08,1.0,0.0,2.0,0.0
2020-03-09,32,19,0.0,11.6,1,1,100,06:40 PM,05:30 AM,06:06 AM,06:29 PM,7,24,24,24,12,14,37,0.0,1015,32,10,264,9,South%20Africa,2020-03-09,1.0,0.0,3.0,0.0
2020-03-10,31,18,0.0,11.6,1,1,100,07:23 PM,06:37 AM,06:06 AM,06:28 PM,9,24,24,24,13,6,40,0.0,1013,31,10,319,10,South%20Africa,2020-03-10,4.0,0.0,7.0,0.0
2020-03-11,31,20,0.0,11.6,1,1,84,08:04 PM,07:44 AM,06:07 AM,06:27 PM,10,25,25,25,10,10,40,0.0,1013,31,10,313,8,South%20Africa,2020-03-11,0.0,0.0,7.0,0.0
2020-03-12,30,15,0.0,10.2,1,1,76,08:45 PM,08:50 AM,06:07 AM,06:26 PM,13,24,24,22,18,56,54,9.6,1015,30,9,128,13,South%20Africa,2020-03-12,6.0,0.0,13.0,0.0
2020-03-13,28,20,0.0,10.2,1,1,69,09:29 PM,09:55 AM,06:08 AM,06:25 PM,13,24,24,24,10,62,54,7.4,1016,28,10,301,8,South%20Africa,2020-03-13,4.0,0.0,17.0,0.0
2020-03-14,29,19,0.0,11.6,1,1,62,10:14 PM,10:59 AM,06:08 AM,06:24 PM,9,25,25,25,10,15,39,1.1,1015,29,10,272,8,South%20Africa,2020-03-14,0.0,0.0,17.0,0.0
2020-03-15,32,21,0.0,11.6,1,1,55,11:02 PM,12:02 PM,06:08 AM,06:23 PM,4,27,27,27,14,2,24,0.0,1013,32,10,235,10,South%20Africa,2020-03-15,21.0,0.0,38.0,0.0
2020-03-16,27,18,0.0,11.6,1,1,47,11:53 PM,01:03 PM,06:09 AM,06:22 PM,12,23,23,22,21,24,55,0.1,1016,27,10,89,16,South%20Africa,2020-03-16,13.0,0.0,51.0,0.0
2020-02-01,17,11,0.0,10.0,1,1,49,12:18 PM,12:52 AM,08:24 AM,06:32 PM,10,11,12,11,23,53,87,0.2,1025,17,10,239,16,Spain,2020-02-01,0.0,0.0,1.0,0.0
2020-02-02,16,9,0.0,10.0,1,1,57,12:46 PM,01:52 AM,08:23 AM,06:33 PM,10,12,12,12,5,42,87,0.0,1029,16,9,102,4,Spain,2020-02-02,0.0,0.0,1.0,0.0
2020-02-03,19,9,0.0,10.1,1,1,64,01:18 PM,02:52 AM,08:23 AM,06:34 PM,9,13,14,13,7,8,75,0.0,1030,19,10,110,4,Spain,2020-02-03,0.0,0.0,1.0,0.0
2020-02-04,23,10,0.0,10.1,1,1,72,01:55 PM,03:55 AM,08:22 AM,06:36 PM,8,16,16,16,5,5,62,0.0,1030,23,10,153,3,Spain,2020-02-04,0.0,0.0,1.0,0.0
2020-02-05,17,10,0.0,10.2,1,1,79,02:39 PM,04:58 AM,08:20 AM,06:37 PM,2,12,13,12,10,0,51,0.0,1028,17,10,69,9,Spain,2020-02-05,0.0,0.0,1.0,0.0
2020-02-06,18,6,0.0,10.0,1,1,87,03:33 PM,06:00 AM,08:19 AM,06:38 PM,5,10,12,10,12,22,71,0.0,1024,18,10,79,9,Spain,2020-02-06,0.0,0.0,1.0,0.0
2020-02-07,15,8,0.0,10.2,1,1,95,04:36 PM,06:59 AM,08:18 AM,06:39 PM,5,10,11,10,10,15,69,0.0,1022,15,10,150,7,Spain,2020-02-07,0.0,0.0,1.0,0.0
2020-02-08,13,7,0.0,5.1,1,1,100,05:46 PM,07:52 AM,08:17 AM,06:41 PM,7,9,10,9,13,55,81,0.4,1025,13,10,245,9,Spain,2020-02-08,0.0,0.0,1.0,0.0
2020-02-09,12,6,0.0,6.7,1,1,100,07:01 PM,08:37 AM,08:16 AM,06:42 PM,7,9,9,9,9,60,85,0.1,1029,12,9,180,6,Spain,2020-02-09,0.0,0.0,1.0,0.0
2020-02-10,18,8,0.0,10.3,1,1,83,08:17 PM,09:18 AM,08:15 AM,06:43 PM,8,11,12,11,12,11,79,0.0,1031,18,10,236,9,Spain,2020-02-10,1.0,0.0,2.0,0.0
2020-02-11,17,9,0.0,10.3,1,1,75,09:33 PM,09:53 AM,08:14 AM,06:44 PM,8,13,12,13,5,23,78,0.0,1027,17,9,181,3,Spain,2020-02-11,0.0,0.0,2.0,0.0
2020-02-12,16,10,0.0,10.0,1,1,68,10:46 PM,10:24 AM,08:13 AM,06:46 PM,9,12,12,12,7,42,78,0.0,1023,16,10,216,5,Spain,2020-02-12,0.0,0.0,2.0,0.0
2020-02-13,16,9,0.0,10.0,1,1,60,11:59 PM,10:55 AM,08:11 AM,06:47 PM,8,11,12,11,17,39,78,0.0,1023,16,10,247,13,Spain,2020-02-13,0.0,0.0,2.0,0.0
2020-02-14,20,8,0.0,10.4,1,1,53,No moonrise,11:27 AM,08:10 AM,06:48 PM,8,14,14,14,6,11,69,0.0,1026,20,10,118,4,Spain,2020-02-14,0.0,0.0,2.0,0.0
2020-02-15,19,8,0.0,10.4,1,1,45,01:10 AM,12:00 PM,08:09 AM,06:49 PM,7,13,13,13,6,9,68,0.0,1026,19,10,155,5,Spain,2020-02-15,0.0,0.0,2.0,0.0
2020-02-16,17,12,0.0,10.4,1,1,38,02:20 AM,12:36 PM,08:08 AM,06:50 PM,8,13,14,13,13,2,67,0.0,1026,17,10,229,11,Spain,2020-02-16,0.0,0.0,2.0,0.0
2020-02-17,15,9,0.0,10.5,1,1,30,03:28 AM,01:17 PM,08:06 AM,06:52 PM,7,11,12,11,14,19,74,0.0,1028,15,10,247,10,Spain,2020-02-17,0.0,0.0,2.0,0.0
2020-02-18,14,7,0.0,10.5,1,1,22,04:31 AM,02:03 PM,08:05 AM,06:53 PM,3,9,11,9,15,22,60,0.0,1031,14,10,72,11,Spain,2020-02-18,0.0,0.0,2.0,0.0
2020-02-19,19,8,0.0,10.5,1,1,15,05:29 AM,02:55 PM,08:04 AM,06:54 PM,1,11,13,11,11,4,48,0.0,1031,19,10,66,9,Spain,2020-02-19,0.0,0.0,2.0,0.0
2020-02-20,21,9,0.0,10.5,1,1,7,06:19 AM,03:51 PM,08:02 AM,06:55 PM,0,14,14,14,7,13,42,0.0,1025,21,10,70,4,Spain,2020-02-20,0.0,0.0,2.0,0.0
2020-02-21,20,8,0.0,10.6,1,1,0,07:04 AM,04:50 PM,08:01 AM,06:56 PM,-1,13,14,13,12,5,36,0.0,1028,20,10,77,8,Spain,2020-02-21,0.0,0.0,2.0,0.0
2020-02-22,24,12,0.0,10.6,1,1,0,07:41 AM,05:51 PM,08:00 AM,06:58 PM,1,18,18,18,6,1,34,0.0,1031,24,10,82,4,Spain,2020-02-22,0.0,0.0,2.0,0.0
2020-02-23,24,12,0.0,11.0,1,1,0,08:13 AM,06:51 PM,07:58 AM,06:59 PM,1,17,17,17,8,2,34,0.0,1032,24,10,111,5,Spain,2020-02-23,0.0,0.0,2.0,0.0
2020-02-24,22,10,0.0,11.4,1,1,0,08:42 AM,07:50 PM,07:57 AM,07:00 PM,2,17,17,17,9,4,39,0.0,1027,22,10,163,7,Spain,2020-02-24,0.0,0.0,2.0,0.0
2020-02-25,16,10,0.0,11.5,1,1,8,09:08 AM,08:48 PM,07:55 AM,07:01 PM,1,12,13,12,20,25,45,0.0,1021,16,10,282,14,Spain,2020-02-25,0.0,0.0,2.0,0.0
2020-02-26,15,8,0.0,11.5,1,1,15,09:33 AM,09:46 PM,07:54 AM,07:02 PM,-1,9,11,9,22,7,47,0.0,1022,15,10,315,16,Spain,2020-02-26,0.0,0.0,2.0,0.0
2020-02-27,17,7,0.0,11.5,1,1,23,09:56 AM,10:43 PM,07:53 AM,07:03 PM,1,10,12,10,23,4,50,0.0,1023,17,10,269,17,Spain,2020-02-27,10.0,0.0,12.0,0.0
2020-02-28,19,9,0.0,11.5,1,1,30,10:20 AM,11:42 PM,07:51 AM,07:04 PM,3,14,14,14,10,4,47,0.0,1020,19,10,113,7,Spain,2020-02-28,13.0,0.0,25.0,0.0
2020-02-29,12,7,0.0,7.2,1,1,38,10:47 AM,No moonset,07:50 AM,07:06 PM,6,6,10,6,39,54,76,0.1,1014,12,10,238,29,Spain,2020-02-29,7.0,0.0,32.0,0.0
2020-03-01,13,7,0.0,5.8,1,1,44,11:16 AM,12:41 AM,07:48 AM,07:07 PM,6,6,10,6,38,70,79,0.6,1014,13,10,240,29,Spain,2020-03-01,13.0,0.0,45.0,0.0
2020-03-02,11,7,0.0,5.8,1,1,51,11:50 AM,01:42 AM,07:47 AM,07:08 PM,3,6,10,6,53,75,62,4.2,1010,11,8,295,40,Spain,2020-03-02,0.0,0.0,45.0,0.0
2020-03-03,13,5,0.0,5.8,1,1,58,12:29 PM,02:43 AM,07:45 AM,07:09 PM,4,5,8,5,36,49,72,0.3,1018,13,10,251,25,Spain,2020-03-03,69.0,0.0,114.0,0.0
2020-03-04,17,10,0.0,11.6,1,1,65,01:18 PM,03:45 AM,07:44 AM,07:10 PM,7,11,13,11,25,17,71,0.0,1021,17,10,261,18,Spain,2020-03-04,37.0,0.0,151.0,0.0
2020-03-05,14,9,0.0,8.7,1,1,73,02:14 PM,04:43 AM,07:42 AM,07:11 PM,5,8,11,8,37,54,69,0.4,1015,14,10,273,27,Spain,2020-03-05,47.0,0.0,198.0,1.0
2020-03-06,11,6,0.0,11.6,1,1,80,03:20 PM,05:38 AM,07:40 AM,07:12 PM,-2,5,8,5,34,24,51,0.0,1020,11,10,307,26,Spain,2020-03-06,59.0,2.0,257.0,3.0
2020-03-07,16,5,0.0,11.6,1,1,87,04:32 PM,06:26 AM,07:39 AM,07:13 PM,1,9,10,9,12,10,52,0.0,1027,16,10,201,9,Spain,2020-03-07,117.0,2.0,374.0,5.0
2020-03-08,17,9,0.0,10.2,1,1,95,05:48 PM,07:09 AM,07:37 AM,07:15 PM,4,13,13,13,9,17,55,0.0,1025,17,10,223,7,Spain,2020-03-08,56.0,0.0,430.0,5.0
2020-03-09,17,8,0.0,11.6,1,1,100,07:05 PM,07:46 AM,07:36 AM,07:16 PM,1,11,12,11,20,21,49,0.0,1026,17,10,317,15,Spain,2020-03-09,159.0,5.0,589.0,10.0
2020-03-10,22,10,0.0,11.6,1,1,100,08:22 PM,08:20 AM,07:34 AM,07:17 PM,4,15,16,15,9,7,48,0.0,1025,22,10,150,7,Spain,2020-03-10,435.0,18.0,1024.0,28.0
2020-03-11,23,12,0.0,8.8,1,1,84,09:38 PM,08:52 AM,07:33 AM,07:18 PM,9,18,19,18,6,42,57,0.0,1023,23,10,141,5,Spain,2020-03-11,615.0,8.0,1639.0,36.0
2020-03-12,25,16,0.0,11.6,1,1,76,10:53 PM,09:24 AM,07:31 AM,07:19 PM,8,19,20,19,12,28,49,0.0,1018,25,10,152,8,Spain,2020-03-12,501.0,12.0,2140.0,48.0
2020-03-13,22,13,0.0,11.6,1,1,69,No moonrise,09:57 AM,07:29 AM,07:20 PM,9,17,17,17,13,29,59,0.6,1017,22,10,119,9,Spain,2020-03-13,825.0,36.0,2965.0,84.0
2020-03-14,22,12,0.0,11.6,1,1,62,12:06 AM,10:33 AM,07:28 AM,07:21 PM,8,16,17,16,10,21,57,0.8,1018,22,10,73,7,Spain,2020-03-14,1266.0,36.0,4231.0,120.0
2020-03-15,19,13,0.0,10.2,1,1,55,01:18 AM,11:14 AM,07:26 AM,07:22 PM,7,15,15,15,21,42,58,0.4,1013,19,10,201,16,Spain,2020-03-15,1522.0,16.0,5753.0,136.0
2020-03-16,9,5,0.0,8.8,1,1,47,02:24 AM,12:00 PM,07:24 AM,07:23 PM,2,4,7,4,22,77,71,4.9,1013,9,10,152,17,Spain,2020-03-16,2000.0,152.0,7753.0,288.0
2020-01-28,31,20,0.0,11.6,1,1,18,08:54 AM,09:02 PM,06:28 AM,06:11 PM,20,26,26,25,17,2,76,0.0,1012,31,10,81,11,Sri%20Lanka,2020-01-28,0.0,0.0,1.0,0.0
2020-01-29,31,20,0.0,11.6,1,1,26,09:34 AM,09:47 PM,06:28 AM,06:11 PM,20,26,26,25,18,17,79,0.0,1012,31,7,77,12,Sri%20Lanka,2020-01-29,0.0,0.0,1.0,0.0
2020-01-30,32,20,0.0,11.6,1,1,33,10:11 AM,10:30 PM,06:28 AM,06:12 PM,19,26,26,25,17,30,77,0.0,1012,32,7,71,10,Sri%20Lanka,2020-01-30,0.0,0.0,1.0,0.0
2020-01-31,32,20,0.0,11.6,1,1,37,10:49 AM,11:14 PM,06:28 AM,06:12 PM,19,26,26,25,18,17,75,0.0,1011,32,7,75,12,Sri%20Lanka,2020-01-31,0.0,0.0,1.0,0.0
2020-02-01,31,20,0.0,11.6,1,1,49,11:27 AM,11:59 PM,06:28 AM,06:12 PM,19,26,26,24,19,33,75,0.0,1011,31,8,79,12,Sri%20Lanka,2020-02-01,0.0,0.0,1.0,0.0
2020-02-02,31,20,0.0,11.6,1,1,57,12:07 PM,No moonset,06:27 AM,06:13 PM,20,26,26,25,17,24,76,0.0,1013,31,8,76,11,Sri%20Lanka,2020-02-02,0.0,0.0,1.0,0.0
2020-02-03,30,21,0.0,5.9,1,1,64,12:50 PM,12:46 AM,06:27 AM,06:13 PM,21,27,27,25,17,72,82,1.0,1013,30,6,55,12,Sri%20Lanka,2020-02-03,0.0,0.0,1.0,0.0
2020-02-04,31,21,0.0,10.2,1,1,72,01:37 PM,01:37 AM,06:27 AM,06:13 PM,21,27,27,25,18,60,80,0.3,1012,31,6,64,12,Sri%20Lanka,2020-02-04,0.0,0.0,1.0,0.0
2020-02-05,30,21,0.0,10.2,1,1,79,02:28 PM,02:29 AM,06:27 AM,06:14 PM,21,28,28,25,18,51,79,0.8,1012,30,7,66,12,Sri%20Lanka,2020-02-05,0.0,0.0,1.0,0.0
2020-02-06,33,20,0.0,11.6,1,1,87,03:25 PM,03:26 AM,06:27 AM,06:14 PM,19,27,27,25,15,19,74,0.0,1012,33,8,74,10,Sri%20Lanka,2020-02-06,0.0,0.0,1.0,0.0
2020-02-07,31,20,0.0,11.6,1,1,95,04:24 PM,04:24 AM,06:27 AM,06:14 PM,19,25,25,24,19,5,75,0.0,1013,31,8,76,12,Sri%20Lanka,2020-02-07,0.0,0.0,1.0,0.0
2020-02-08,32,19,0.0,11.6,1,1,100,05:26 PM,05:24 AM,06:27 AM,06:14 PM,18,25,25,25,16,12,72,0.0,1013,32,8,82,10,Sri%20Lanka,2020-02-08,0.0,0.0,1.0,0.0
2020-02-09,32,19,0.0,11.6,1,1,100,06:27 PM,06:21 AM,06:27 AM,06:15 PM,18,26,26,25,19,6,73,0.0,1013,32,9,70,12,Sri%20Lanka,2020-02-09,0.0,0.0,1.0,0.0
2020-02-10,31,20,0.0,11.6,1,1,83,07:28 PM,07:17 AM,06:26 AM,06:15 PM,19,26,26,25,19,9,74,0.0,1012,31,7,65,13,Sri%20Lanka,2020-02-10,0.0,0.0,1.0,0.0
2020-02-11,31,21,0.0,7.4,1,1,75,08:26 PM,08:09 AM,06:26 AM,06:15 PM,20,27,27,25,21,49,78,0.3,1012,31,7,62,14,Sri%20Lanka,2020-02-11,0.0,0.0,1.0,0.0
2020-02-12,31,22,0.0,10.2,1,1,68,09:23 PM,08:59 AM,06:26 AM,06:15 PM,21,28,28,26,26,48,77,0.0,1013,31,8,55,18,Sri%20Lanka,2020-02-12,0.0,0.0,1.0,0.0
2020-02-13,32,22,0.0,10.2,1,1,60,10:18 PM,09:47 AM,06:26 AM,06:16 PM,21,29,29,26,22,44,75,0.1,1013,32,9,60,16,Sri%20Lanka,2020-02-13,0.0,0.0,1.0,0.0
2020-02-14,30,21,0.0,8.8,1,1,53,11:14 PM,10:34 AM,06:26 AM,06:16 PM,21,28,28,25,13,73,78,0.6,1012,30,8,64,9,Sri%20Lanka,2020-02-14,0.0,0.0,1.0,0.0
2020-02-15,35,21,0.0,11.6,1,1,45,No moonrise,11:23 AM,06:25 AM,06:16 PM,19,29,29,27,17,13,69,0.0,1011,35,10,52,11,Sri%20Lanka,2020-02-15,0.0,0.0,1.0,0.0
2020-02-16,33,20,0.0,11.6,1,1,38,12:09 AM,12:12 PM,06:25 AM,06:16 PM,20,27,27,26,18,23,75,0.0,1013,33,8,79,12,Sri%20Lanka,2020-02-16,0.0,0.0,1.0,0.0
